test_type,clustering,hyperparameters,label_accuracy,Silhoutte,Calinski_Harbasz,Davies_Bouldin,RAND,ARAND,MIS,AMIS,NMIS,Hmg,Cmplt,V_meas,FMs
eigenvector_3d_data,gaussianmixture,"('diag', 'random', 3)",0.32375478927203066,0.008544292880720887,3.600385003402439,14.743426939102884,0.4487023922459755,0.009342687755552,0.006554043851342228,0.0058014439421882474,0.008200723764378288,0.012921239173505183,0.0060064044457175695,0.008200723764378288,0.48194577395719634
eigenvector_3d_data,gaussianmixture,"('diag', 'random', 4)",0.19540229885057472,0.00835456885713741,3.2591792892627645,13.288018954638353,0.42102940852030796,0.006415227716570527,0.0044412114111799655,0.001655237320676446,0.004751504918589387,0.008755808805307965,0.0032604154531210247,0.004751504918589387,0.4241624784530905
eigenvector_3d_data,gaussianmixture,"('diag', 'random', 5)",0.19540229885057472,0.009342910562367513,2.7833763675927674,12.57663882855896,0.39681279002213543,-0.0009586369920778333,0.008591923791810459,0.004505374928657662,0.008170097614662966,0.016938901355043057,0.005383307340820833,0.008170097614662966,0.370059687407516
eigenvector_3d_data,gaussianmixture,"('diag', 'random_from_data', 2)",0.27586206896551724,0.02283510009759721,11.487165012896403,6.562883258420671,0.5997087828446621,0.1859883042809716,0.0810176930790926,0.1364314188898609,0.137846289581213,0.15972566148549688,0.12123887414190786,0.137846289581213,0.6709142982940786
eigenvector_3d_data,gaussianmixture,"('diag', 'random_from_data', 3)",0.42911877394636017,0.0242150515750194,13.492834400922153,7.9095957782896305,0.49640023238540676,0.07107945379685573,0.0849068483169059,0.10884480759101105,0.11109739335303154,0.16739309645396824,0.08313754071876897,0.11109739335303155,0.5430619233553323
eigenvector_3d_data,gaussianmixture,"('diag', 'random_from_data', 4)",0.16475095785440613,0.013703283201128314,4.601943922521561,8.680233597322061,0.5898985887734316,0.22019054959998366,0.10142918467705331,0.13347222384089666,0.13687089799938512,0.19996673566922074,0.10404226771466925,0.13687089799938512,0.6433851648500784
eigenvector_3d_data,gaussianmixture,"('diag', 'random_from_data', 5)",0.09770114942528736,0.01493166378269566,5.127978160904263,12.048170760363657,0.46095410388216,0.09367874794987226,0.12201583388379399,0.11578440439167102,0.11913118186307589,0.24055313152112992,0.07916947974877375,0.11913118186307588,0.46211725009510524
eigenvector_3d_data,gaussianmixture,"('spherical', 'kmeans', 2)",0.29118773946360155,0.03650367370986308,30.455190356977926,1.9633371851043908,0.58641280767166,-0.07236226938062583,0.011506678125801511,0.02578864632030685,0.028112002245193914,0.022685313606129263,0.03695135552487184,0.028112002245193914,0.7287679415506496
eigenvector_3d_data,gaussianmixture,"('spherical', 'kmeans', 3)",0.06513409961685823,0.018406555451742898,17.939674917397088,1.788587887754623,0.5797059883366058,-0.07986641528905626,0.013681139109061748,0.026418344559445545,0.030868309472173713,0.02697224409903506,0.03607995881370445,0.03086830947217371,0.7219151557165342
eigenvector_3d_data,gaussianmixture,"('spherical', 'kmeans', 4)",0.0210727969348659,0.025773094015804885,12.689385647300458,5.57431749691488,0.6240724807142174,0.17588023006721848,0.07670239593199059,0.11825643264989864,0.1224710702452389,0.1512180915321725,0.10290795377103495,0.12247107024523887,0.7112547615088833
